period_start_utc,price_real,pred_produccion,pred_agrupado,pred_por_hora,pred_redes,pred_mezcla,pred_mezcla_calibrada,filtro_precio_cero
2025-09-16 11:00:00,9.140,15.564,10.557,15.884,19.080,15.564,15.564,False
2025-09-16 12:00:00,5.760,15.774,12.718,11.650,21.160,15.774,15.774,False
2025-09-16 13:00:00,5.790,18.774,15.214,18.046,21.991,18.774,18.774,False
2025-09-16 14:00:00,9.140,23.148,25.021,19.125,24.760,23.148,23.148,False
2025-09-16 15:00:00,38.140,37.011,37.342,30.116,41.934,37.011,37.011,False
2025-09-16 16:00:00,69.290,68.199,61.198,67.242,74.168,68.199,68.199,False
2025-09-16 17:00:00,109.030,101.903,98.526,98.863,107.495,102.214,101.903,False
2025-09-16 18:00:00,134.290,138.687,141.265,131.133,143.081,138.952,138.687,False
2025-09-16 19:00:00,198.950,149.110,151.737,147.743,148.794,149.362,149.110,False
2025-09-16 20:00:00,111.840,126.082,128.227,116.546,132.328,126.363,126.082,False
2025-09-16 21:00:00,104.500,114.828,113.984,109.162,120.446,115.122,114.828,False
2025-09-16 22:00:00,107.120,115.118,108.994,108.247,125.601,115.413,115.118,False
2025-09-16 23:00:00,104.780,109.894,105.764,100.477,120.807,110.195,109.894,False
2025-09-17 00:00:00,102.900,104.413,100.211,95.564,114.970,104.721,104.413,False
2025-09-17 01:00:00,99.910,104.245,99.881,96.929,113.775,104.553,104.245,False
2025-09-17 02:00:00,98.500,105.211,99.174,100.245,114.230,105.518,105.211,False
2025-09-17 03:00:00,102.000,105.332,99.767,98.905,115.091,105.638,105.332,False
2025-09-17 04:00:00,104.780,109.713,106.170,100.925,119.714,110.014,109.713,False
2025-09-17 05:00:00,118.560,124.096,123.005,115.188,132.302,124.379,124.096,False
2025-09-17 06:00:00,112.080,120.404,117.601,118.033,125.004,120.692,120.404,False
2025-09-17 07:00:00,95.050,97.626,94.373,94.591,103.133,97.942,97.626,False
2025-09-17 08:00:00,57.900,61.846,59.147,61.004,64.501,61.846,61.846,False
2025-09-17 09:00:00,37.600,36.885,35.805,29.374,43.329,36.885,36.885,False
2025-09-17 10:00:00,19.680,28.554,24.182,25.187,34.358,28.554,28.554,False
2025-09-17 11:00:00,19.570,23.936,22.047,16.803,30.703,23.936,23.936,False
2025-09-17 12:00:00,15.100,18.744,16.192,11.536,26.065,18.744,18.744,False
2025-09-17 13:00:00,16.400,21.933,19.881,13.422,29.855,21.933,21.933,False
2025-09-17 14:00:00,20.330,37.522,33.150,37.320,40.952,37.522,37.522,False
2025-09-17 15:00:00,50.000,56.444,59.596,38.966,67.188,56.444,56.444,False
2025-09-17 16:00:00,83.120,87.820,84.772,80.968,95.245,87.820,87.820,False
2025-09-17 17:00:00,111.760,109.332,107.236,103.258,116.213,109.633,109.332,False
2025-09-17 18:00:00,150.000,141.656,133.102,145.486,145.852,141.917,141.656,False
2025-09-17 19:00:00,215.000,154.862,159.296,152.457,153.952,155.107,154.862,False
2025-09-17 20:00:00,117.110,119.893,115.184,120.376,123.783,120.181,119.893,False
2025-09-17 21:00:00,104.990,112.763,108.273,113.720,116.157,113.060,112.763,False
2025-09-17 22:00:00,109.180,112.346,109.210,107.497,119.080,112.644,112.346,False
2025-09-17 23:00:00,105.260,110.375,107.041,104.394,118.111,110.675,110.375,False
2025-09-18 00:00:00,104.540,105.924,101.791,100.297,114.008,106.230,105.924,False
2025-09-18 01:00:00,104.780,104.165,99.782,99.634,111.620,104.473,104.165,False
2025-09-18 02:00:00,104.780,101.660,97.511,97.344,108.786,101.971,101.660,False
2025-09-18 03:00:00,105.260,102.495,98.364,98.559,109.320,102.805,102.495,False
2025-09-18 04:00:00,107.280,107.497,102.409,102.787,115.606,107.801,107.497,False
2025-09-18 05:00:00,126.550,118.113,113.950,112.448,126.210,118.403,118.113,False
2025-09-18 06:00:00,111.400,115.926,109.399,114.653,122.508,116.219,115.926,False
2025-09-18 07:00:00,104.260,99.672,96.142,94.364,107.084,99.986,99.672,False
2025-09-18 08:00:00,56.400,68.146,64.111,71.348,68.771,68.146,68.146,False
2025-09-18 09:00:00,60.000,39.660,37.217,39.529,41.591,39.660,39.660,False
2025-09-18 10:00:00,50.080,26.370,21.517,25.179,30.903,26.370,26.370,False
2025-09-18 11:00:00,50.000,20.900,19.884,14.608,26.382,20.900,20.900,False
2025-09-18 12:00:00,44.020,14.653,14.831,12.127,16.414,14.653,14.653,False
2025-09-18 13:00:00,44.000,20.911,24.210,16.721,21.578,20.911,20.911,False
2025-09-18 14:00:00,55.000,32.348,33.572,31.435,32.115,32.348,32.348,False
2025-09-18 15:00:00,66.300,57.819,51.022,54.610,65.324,57.819,57.819,False
2025-09-18 16:00:00,96.860,91.545,90.377,83.724,99.097,91.869,91.545,False
2025-09-18 17:00:00,124.700,113.005,107.097,114.473,117.077,113.302,113.005,False
2025-09-18 18:00:00,160.000,141.898,144.886,139.182,142.345,142.159,141.898,False
2025-09-18 19:00:00,200.000,154.310,153.926,149.302,158.967,154.555,154.310,False
2025-09-18 20:00:00,130.000,120.106,115.067,119.707,124.905,120.394,120.106,False
2025-09-18 21:00:00,107.650,109.133,103.699,107.641,115.084,109.435,109.133,False
2025-09-18 22:00:00,113.070,106.485,103.328,106.924,109.286,106.790,106.485,False
2025-09-18 23:00:00,110.910,100.800,99.126,99.619,103.722,101.112,100.800,False
2025-09-19 00:00:00,108.340,100.633,99.300,98.048,104.353,100.946,100.633,False
2025-09-19 01:00:00,108.260,100.092,98.664,96.903,104.337,100.405,100.092,False
2025-09-19 02:00:00,107.210,99.796,96.276,98.177,104.434,100.110,99.796,False
2025-09-19 03:00:00,108.260,99.904,95.980,97.399,105.510,100.217,99.904,False
2025-09-19 04:00:00,110.780,105.371,100.625,102.358,111.957,105.678,105.371,False
2025-09-19 05:00:00,120.420,118.900,118.544,113.852,123.676,119.189,118.900,False
2025-09-19 06:00:00,113.540,116.329,110.163,115.707,122.151,116.622,116.329,False
2025-09-19 07:00:00,106.680,104.207,101.642,99.392,110.511,104.515,104.207,False
2025-09-19 08:00:00,66.040,71.685,69.534,73.921,71.622,71.685,71.685,False
2025-09-19 09:00:00,52.140,43.508,50.462,41.132,40.074,43.508,43.508,False
2025-09-19 10:00:00,49.000,29.092,33.837,29.217,25.440,29.092,29.092,False
2025-09-19 11:00:00,45.100,22.207,23.936,22.185,20.927,22.207,22.207,False
2025-09-19 12:00:00,31.250,22.113,22.723,26.542,18.334,22.113,22.113,False
2025-09-19 13:00:00,32.610,23.307,22.341,27.497,20.890,23.307,23.307,False
2025-09-19 14:00:00,55.000,34.570,33.672,32.201,37.022,34.570,34.570,False
2025-09-19 15:00:00,65.870,57.866,55.255,48.069,67.172,57.866,57.866,False
2025-09-19 16:00:00,76.000,94.698,94.605,82.096,105.020,95.018,94.698,False
2025-09-19 17:00:00,108.140,113.589,109.705,113.860,117.040,113.885,113.589,False
2025-09-19 18:00:00,125.200,126.120,126.275,121.751,129.981,126.400,126.120,False
2025-09-19 19:00:00,125.000,119.207,115.307,109.869,129.858,119.496,119.207,False
2025-09-19 20:00:00,105.780,103.030,101.483,102.239,105.559,103.340,103.030,False
2025-09-19 21:00:00,104.680,91.297,92.069,83.610,97.296,91.622,91.297,False
2025-09-19 22:00:00,104.990,100.832,98.246,106.824,99.058,101.144,100.832,False
2025-09-19 23:00:00,99.890,93.040,91.564,97.168,91.856,93.362,93.040,False
2025-09-20 00:00:00,97.000,86.628,85.895,89.092,85.329,86.628,86.628,False
2025-09-20 01:00:00,93.800,82.786,81.129,84.664,82.621,82.786,82.786,False
2025-09-20 02:00:00,95.290,81.307,80.798,80.273,82.464,81.307,81.307,False
2025-09-20 03:00:00,95.150,79.332,79.526,74.950,82.473,79.332,79.332,False
2025-09-20 04:00:00,99.890,83.392,79.876,85.322,84.582,83.392,83.392,False
2025-09-20 05:00:00,101.000,91.877,87.947,96.931,91.844,92.201,91.877,False
2025-09-20 06:00:00,99.890,90.128,87.478,94.063,89.165,90.128,90.128,False
2025-09-20 07:00:00,65.600,60.030,59.910,69.191,53.249,60.030,60.030,False
2025-09-20 08:00:00,30.000,18.624,18.200,22.764,15.838,18.624,18.624,False
2025-09-20 09:00:00,5.760,3.952,5.125,10.268,-1.665,3.952,3.952,False
2025-09-20 10:00:00,4.310,0.078,2.555,2.820,-3.837,0.078,0.078,False
2025-09-20 11:00:00,1.730,-0.023,2.178,4.746,-5.249,-0.023,-0.023,False
2025-09-20 12:00:00,1.730,-1.589,2.207,-0.926,-4.932,-1.589,-1.589,False
2025-09-20 13:00:00,0.650,-1.756,1.076,-1.324,-4.204,-1.756,-1.756,False
2025-09-20 14:00:00,4.310,1.946,4.456,1.175,0.641,1.946,1.946,False
2025-09-20 15:00:00,15.430,15.271,13.944,18.659,13.726,15.271,15.271,False
2025-09-20 16:00:00,55.080,42.283,42.114,37.287,46.156,42.283,42.283,False
2025-09-20 17:00:00,93.560,89.520,88.121,76.194,100.564,89.520,89.520,False
2025-09-20 18:00:00,110.360,116.988,110.507,111.629,126.596,117.280,116.988,False
2025-09-20 19:00:00,110.910,124.034,115.736,118.560,135.070,124.317,124.034,False
2025-09-20 20:00:00,104.600,111.172,109.187,104.256,118.595,111.471,111.172,False
2025-09-20 21:00:00,101.000,106.156,104.881,104.769,108.915,106.461,106.156,False
2025-09-20 22:00:00,85.800,99.756,95.102,100.063,103.800,100.069,99.756,False
2025-09-20 23:00:00,82.850,92.437,88.476,87.326,100.047,92.759,92.437,False
2025-09-21 00:00:00,75.940,89.913,82.689,90.601,94.814,89.913,89.913,False
2025-09-21 01:00:00,79.000,83.375,76.442,84.383,87.819,83.375,83.375,False
2025-09-21 02:00:00,78.970,77.768,69.273,78.482,83.604,77.768,77.768,False
2025-09-21 03:00:00,75.350,78.037,74.573,75.725,82.368,78.037,78.037,False
2025-09-21 04:00:00,75.940,74.120,71.977,64.357,83.049,74.120,74.120,False
2025-09-21 05:00:00,85.000,76.274,80.847,71.896,76.127,76.274,76.274,False
2025-09-21 06:00:00,69.380,60.957,57.495,62.323,62.530,60.957,60.957,False
2025-09-21 07:00:00,26.200,33.281,33.340,42.890,26.029,33.281,33.281,False
2025-09-21 08:00:00,10.000,8.824,4.745,17.074,5.695,8.824,8.824,False
2025-09-21 09:00:00,0.650,-0.208,-0.345,2.878,-3.015,-0.446,-0.446,True
2025-09-21 10:00:00,0.000,-0.208,-0.349,-2.536,-11.317,-5.392,-5.392,True
2025-09-21 11:00:00,0.000,-0.208,-1.836,-0.139,-14.168,-6.260,-6.260,True
2025-09-21 12:00:00,-0.010,-0.208,-2.104,-0.988,-15.666,-7.194,-7.194,True
2025-09-21 13:00:00,-0.500,-0.208,-3.224,-0.673,-12.867,-6.316,-6.316,True
2025-09-21 14:00:00,-0.620,-0.208,-1.623,-1.514,-10.118,-4.988,-4.988,True
2025-09-21 15:00:00,-0.010,-0.208,-2.283,1.442,-6.350,-2.792,-2.792,True
2025-09-21 16:00:00,3.520,1.447,-1.235,8.580,-1.891,1.447,1.447,False
2025-09-21 17:00:00,43.160,35.558,40.574,26.571,38.535,35.558,35.558,False
2025-09-21 18:00:00,69.960,76.002,71.360,85.281,72.524,76.002,76.002,False
2025-09-21 19:00:00,61.400,78.237,76.450,83.565,75.581,78.237,78.237,False
2025-09-21 20:00:00,54.800,69.274,68.167,76.487,64.694,69.274,69.274,False
2025-09-21 21:00:00,38.090,60.345,59.876,63.080,58.646,60.345,60.345,False
2025-09-21 22:00:00,30.900,26.401,35.725,23.651,21.470,26.401,26.401,False
2025-09-21 23:00:00,30.900,16.596,25.279,15.681,10.771,16.596,16.596,False
2025-09-22 00:00:00,26.200,21.687,30.721,26.219,11.513,21.687,21.687,False
2025-09-22 01:00:00,26.200,25.270,31.575,27.094,19.174,25.270,25.270,False
2025-09-22 02:00:00,34.900,30.539,34.553,29.217,28.520,30.539,30.539,False
2025-09-22 03:00:00,30.140,36.091,40.720,31.735,35.886,36.091,36.091,False
2025-09-22 04:00:00,30.900,51.395,56.685,46.610,51.016,51.395,51.395,False
2025-09-22 05:00:00,60.600,77.475,80.820,68.743,81.515,77.475,77.475,False
2025-09-22 06:00:00,62.030,79.221,77.737,72.066,85.700,79.221,79.221,False
2025-09-22 07:00:00,29.350,38.493,37.674,41.800,36.628,38.493,38.493,False
2025-09-22 08:00:00,2.000,9.227,12.576,11.281,5.175,9.227,9.227,False
2025-09-22 09:00:00,0.000,-0.208,3.393,4.254,-3.160,1.030,1.030,True
2025-09-22 10:00:00,0.000,-0.208,1.546,-0.587,-5.753,-2.014,-2.014,True
2025-09-22 11:00:00,-0.010,-0.208,1.666,2.493,-7.701,-1.833,-1.833,True
2025-09-22 12:00:00,-0.010,-0.208,2.196,-2.215,-6.490,-2.601,-2.601,True
2025-09-22 13:00:00,-0.010,-0.208,2.981,3.328,-6.865,-0.853,-0.853,True
2025-09-22 14:00:00,-0.010,-0.208,3.002,0.790,-5.490,-1.058,-1.058,True
2025-09-22 15:00:00,0.000,-0.208,7.124,8.202,0.834,4.931,4.931,True
2025-09-22 16:00:00,15.600,22.818,23.772,24.571,20.789,22.818,22.818,False
2025-09-22 17:00:00,67.990,68.676,75.059,63.133,68.047,68.676,68.676,False
2025-09-22 18:00:00,108.950,95.618,90.337,93.282,102.129,95.937,95.618,False
2025-09-22 19:00:00,109.380,93.932,92.106,88.451,100.214,94.253,93.932,False
2025-09-22 20:00:00,82.800,80.239,80.950,80.582,79.449,80.239,80.239,False
2025-09-22 21:00:00,80.000,67.792,69.433,71.489,63.789,67.792,67.792,False
2025-09-22 22:00:00,79.110,75.498,76.431,75.753,74.606,75.498,75.498,False
2025-09-22 23:00:00,61.000,69.161,69.609,75.508,64.064,69.161,69.161,False
2025-09-23 00:00:00,85.280,57.763,55.282,59.721,58.154,57.763,57.763,False
2025-09-23 01:00:00,76.950,57.074,51.985,66.824,53.578,57.074,57.074,False
2025-09-23 02:00:00,79.110,54.586,52.398,54.031,56.644,54.586,54.586,False
2025-09-23 03:00:00,83.700,51.676,53.231,44.437,55.939,51.676,51.676,False
2025-09-23 04:00:00,85.280,57.455,58.078,57.050,57.292,57.455,57.455,False
2025-09-23 05:00:00,86.560,73.010,69.640,74.109,74.712,73.010,73.010,False
2025-09-23 06:00:00,85.800,74.202,74.041,77.371,71.946,74.202,74.202,False
2025-09-23 07:00:00,39.900,41.914,46.402,39.791,40.140,41.914,41.914,False
2025-09-23 08:00:00,3.820,9.405,8.268,10.179,9.676,9.405,9.405,False
2025-09-23 09:00:00,0.650,-0.208,3.169,8.281,1.146,3.894,3.894,True
2025-09-23 10:00:00,0.010,-0.208,2.073,3.574,-1.223,1.205,1.205,True
2025-09-23 11:00:00,0.500,-0.208,2.481,5.027,-0.218,2.165,2.165,True
2025-09-23 12:00:00,4.310,-0.208,2.349,1.662,0.776,1.514,1.514,True
2025-09-23 13:00:00,7.900,-0.208,2.645,-0.259,-0.576,0.486,0.486,True
2025-09-23 14:00:00,4.310,-0.208,2.069,2.064,-0.482,1.047,1.047,True
2025-09-23 15:00:00,2.200,-0.208,1.430,5.097,-0.794,1.640,1.640,True
2025-09-23 16:00:00,26.470,20.739,17.945,34.615,12.428,20.739,20.739,False
2025-09-23 17:00:00,86.320,61.375,59.558,59.392,64.224,61.375,61.375,False
2025-09-23 18:00:00,105.010,91.219,88.088,91.356,94.275,91.543,91.219,False
2025-09-23 19:00:00,98.500,91.894,93.087,91.154,92.362,92.217,91.894,False
2025-09-23 20:00:00,76.020,77.924,82.351,76.794,75.451,77.924,77.924,False
2025-09-23 21:00:00,75.840,72.981,77.407,76.805,66.794,72.981,72.981,False
2025-09-23 22:00:00,53.510,67.705,65.557,72.768,65.520,67.705,67.705,False
2025-09-23 23:00:00,39.800,57.881,55.599,63.374,55.473,57.881,57.881,False
2025-09-24 00:00:00,48.600,57.204,48.299,65.972,57.307,57.204,57.204,False
2025-09-24 01:00:00,42.000,47.862,45.682,51.759,46.574,47.862,47.862,False
2025-09-24 02:00:00,41.500,46.776,45.895,48.045,46.484,46.776,46.776,False
2025-09-24 03:00:00,48.600,48.047,48.538,44.926,50.020,48.047,48.047,False
2025-09-24 04:00:00,48.800,58.429,60.123,54.641,59.999,58.429,58.429,False
2025-09-24 05:00:00,66.960,75.846,80.957,68.625,77.428,75.846,75.846,False
2025-09-24 06:00:00,69.010,82.205,86.322,82.436,78.944,82.205,82.205,False
2025-09-24 07:00:00,57.910,53.524,55.847,57.620,48.710,53.524,53.524,False
2025-09-24 08:00:00,9.520,14.360,16.102,8.356,17.557,14.360,14.360,False
2025-09-24 09:00:00,1.070,6.498,9.806,1.368,7.864,6.498,6.498,False
2025-09-24 10:00:00,0.650,-0.208,9.884,5.831,7.503,7.716,7.716,True
2025-09-24 11:00:00,1.550,-0.208,7.723,9.779,8.086,8.485,8.485,True
2025-09-24 12:00:00,4.310,8.519,8.774,8.479,8.358,8.519,8.519,False
2025-09-24 13:00:00,20.100,8.182,9.276,6.692,8.479,8.182,8.182,False
2025-09-24 14:00:00,5.790,9.491,11.402,5.824,10.807,9.491,9.491,False
2025-09-24 15:00:00,20.100,16.603,15.558,13.022,20.072,16.603,16.603,False
2025-09-24 16:00:00,72.720,53.858,50.701,56.423,54.301,53.858,53.858,False
2025-09-24 17:00:00,95.000,94.333,93.619,97.191,93.527,94.654,94.333,False
2025-09-24 18:00:00,116.120,108.632,111.158,100.332,113.720,108.935,108.632,False
2025-09-24 19:00:00,105.770,113.246,111.369,102.725,123.287,113.543,113.246,False
2025-09-24 20:00:00,90.000,94.353,89.020,94.184,99.282,94.674,94.353,False
2025-09-24 21:00:00,83.080,89.033,86.044,91.397,89.501,89.033,89.033,False
2025-09-24 22:00:00,83.460,86.531,84.743,85.845,88.387,86.531,86.531,False
2025-09-24 23:00:00,75.940,76.461,71.169,77.775,79.446,76.461,76.461,False
2025-09-25 00:00:00,75.940,75.740,66.590,82.680,77.397,75.740,75.740,False
2025-09-25 01:00:00,76.460,72.244,65.072,76.517,74.419,72.244,72.244,False
2025-09-25 02:00:00,79.700,73.687,71.553,72.961,75.831,73.687,73.687,False
2025-09-25 03:00:00,77.000,78.879,76.808,77.617,81.379,78.879,78.879,False
2025-09-25 04:00:00,85.850,84.898,84.478,79.115,89.550,84.898,84.898,False
2025-09-25 05:00:00,112.700,104.248,106.801,102.052,104.751,104.556,104.248,False
2025-09-25 06:00:00,116.890,110.615,109.038,119.311,106.027,110.915,110.615,False
2025-09-25 07:00:00,88.570,81.078,86.052,79.237,78.728,81.078,81.078,False
2025-09-25 08:00:00,55.120,32.092,34.675,22.042,37.693,32.092,32.092,False
2025-09-25 09:00:00,30.200,18.627,14.793,15.889,23.558,18.627,18.627,False
2025-09-25 10:00:00,29.990,14.437,11.748,8.906,20.603,14.437,14.437,False
2025-09-25 11:00:00,25.930,14.292,9.778,12.531,18.998,14.292,14.292,False
2025-09-25 12:00:00,20.100,12.442,10.304,7.927,17.432,12.442,12.442,False
2025-09-25 13:00:00,22.740,20.859,16.883,27.397,18.937,20.859,20.859,False
2025-09-25 14:00:00,25.930,15.712,14.901,11.265,19.655,15.712,15.712,False
2025-09-25 15:00:00,53.130,33.418,32.751,30.345,36.224,33.418,33.418,False
2025-09-25 16:00:00,76.010,75.055,75.052,71.158,77.981,75.055,75.055,False
2025-09-25 17:00:00,114.110,114.364,115.121,112.807,115.703,114.660,114.364,False
2025-09-25 18:00:00,174.100,147.374,146.830,146.665,148.948,147.628,147.374,False
2025-09-25 19:00:00,175.010,154.637,159.188,157.470,149.712,154.882,154.637,False
2025-09-25 20:00:00,128.800,122.128,127.293,112.708,126.034,122.414,122.128,False
2025-09-25 21:00:00,101.900,115.216,115.444,111.269,118.740,115.510,115.216,False
2025-09-25 22:00:00,106.480,107.634,106.840,100.253,114.525,107.938,107.634,False
2025-09-25 23:00:00,104.520,102.326,103.227,92.324,109.927,102.636,102.326,False
2025-09-26 00:00:00,100.000,100.457,101.704,93.430,105.574,100.770,100.457,False
2025-09-26 01:00:00,98.710,97.946,98.033,93.595,101.935,98.262,97.946,False
2025-09-26 02:00:00,99.000,96.079,94.824,91.535,101.225,96.397,96.079,False
2025-09-26 03:00:00,104.520,97.365,96.952,93.511,101.356,97.681,97.365,False
2025-09-26 04:00:00,107.960,100.206,98.518,97.924,103.966,100.519,100.206,False
2025-09-26 05:00:00,123.370,118.367,120.997,115.675,119.139,118.657,118.367,False
2025-09-26 06:00:00,123.280,121.060,119.570,124.176,120.558,121.347,121.060,False
2025-09-26 07:00:00,108.800,96.962,96.387,95.841,99.026,97.279,96.962,False
2025-09-26 08:00:00,88.590,58.645,59.869,57.832,58.337,58.645,58.645,False
2025-09-26 09:00:00,34.990,36.681,34.448,35.600,39.166,36.681,36.681,False
2025-09-26 10:00:00,25.760,28.709,22.764,29.283,32.737,28.709,28.709,False
2025-09-26 11:00:00,29.200,21.995,18.385,17.801,27.849,21.995,21.995,False
2025-09-26 12:00:00,21.560,15.308,14.632,9.121,20.456,15.308,15.308,False
2025-09-26 13:00:00,47.060,21.480,16.566,25.081,22.464,21.480,21.480,False
2025-09-26 14:00:00,53.000,23.458,20.560,19.378,28.692,23.458,23.458,False
2025-09-26 15:00:00,59.280,44.312,37.445,43.827,49.825,44.312,44.312,False
2025-09-26 16:00:00,94.080,82.951,81.604,85.946,81.715,82.951,82.951,False
2025-09-26 17:00:00,123.600,116.918,117.246,118.917,115.903,117.210,116.918,False
2025-09-26 18:00:00,150.000,150.698,158.334,146.019,149.103,150.947,150.698,False
2025-09-26 19:00:00,160.000,150.297,153.321,159.095,142.054,150.547,150.297,False
2025-09-26 20:00:00,122.010,119.076,121.210,121.033,116.732,119.366,119.076,False
2025-09-26 21:00:00,113.920,106.715,105.020,107.549,108.123,107.020,106.715,False
2025-09-26 22:00:00,115.870,109.621,108.050,110.863,110.621,109.922,109.621,False
2025-09-26 23:00:00,108.830,105.234,104.957,101.409,109.077,105.541,105.234,False
2025-09-27 00:00:00,105.500,101.683,99.463,100.378,105.104,101.994,101.683,False
2025-09-27 01:00:00,109.000,99.793,96.466,99.059,103.622,100.106,99.793,False
2025-09-27 02:00:00,105.470,99.113,95.566,96.442,104.562,99.427,99.113,False
2025-09-27 03:00:00,98.000,100.526,97.541,99.916,104.004,100.839,100.526,False
2025-09-27 04:00:00,95.000,99.807,97.871,100.436,101.572,100.121,99.807,False
2025-09-27 05:00:00,103.500,105.967,102.451,104.580,110.409,106.273,105.967,False
2025-09-27 06:00:00,106.670,103.998,101.284,104.076,106.747,104.307,103.998,False
2025-09-27 07:00:00,82.660,79.401,83.035,82.057,74.684,79.401,79.401,False
2025-09-27 08:00:00,38.800,34.945,37.614,43.456,26.561,34.945,34.945,False
2025-09-27 09:00:00,20.250,7.748,8.065,7.428,7.752,7.748,7.748,False
2025-09-27 10:00:00,16.790,4.222,3.268,3.512,5.471,4.222,4.222,False
2025-09-27 11:00:00,12.910,3.303,3.593,-0.034,5.588,3.303,3.303,False
2025-09-27 12:00:00,6.510,3.019,3.309,-1.177,5.950,3.019,3.019,False
2025-09-27 13:00:00,6.000,3.464,3.035,1.652,5.146,3.464,3.464,False
2025-09-27 14:00:00,12.270,10.384,7.167,12.110,11.501,10.384,10.384,False
2025-09-27 15:00:00,29.200,30.971,27.782,35.642,29.860,30.971,30.971,False
2025-09-27 16:00:00,67.000,65.772,67.753,69.978,61.133,65.772,65.772,False
2025-09-27 17:00:00,92.560,98.024,99.020,95.519,99.946,98.340,98.024,False
2025-09-27 18:00:00,103.110,114.948,109.650,120.651,115.382,115.243,114.948,False
2025-09-27 19:00:00,100.040,114.612,115.240,114.249,115.150,114.907,114.612,False
2025-09-27 20:00:00,95.070,106.576,106.179,104.569,109.141,106.881,106.576,False
2025-09-27 21:00:00,91.840,101.865,101.721,100.265,103.950,102.176,101.865,False
2025-09-27 22:00:00,63.510,87.221,89.447,80.285,90.754,87.221,87.221,False
2025-09-27 23:00:00,60.860,78.478,74.922,72.717,85.466,78.478,78.478,False
2025-09-28 00:00:00,59.830,74.587,64.981,73.676,82.475,74.587,74.587,False
2025-09-28 01:00:00,58.300,69.961,63.215,64.162,79.371,69.961,69.961,False
2025-09-28 02:00:00,58.040,70.093,66.325,69.889,73.072,70.093,70.093,False
2025-09-28 03:00:00,58.040,67.042,68.478,65.473,67.143,67.042,67.042,False
2025-09-28 04:00:00,57.910,64.846,66.374,59.832,67.460,64.846,64.846,False
2025-09-28 05:00:00,58.870,68.632,62.338,73.059,70.032,68.632,68.632,False
2025-09-28 06:00:00,58.870,62.503,55.694,63.287,67.022,62.503,62.503,False
2025-09-28 07:00:00,57.910,55.332,50.178,67.582,50.010,55.332,55.332,False
2025-09-28 08:00:00,35.000,36.343,37.600,37.862,34.261,36.343,36.343,False
2025-09-28 09:00:00,29.160,13.841,10.363,5.321,22.841,13.841,13.841,False
2025-09-28 10:00:00,17.110,13.960,5.124,18.784,16.969,13.960,13.960,False
2025-09-28 11:00:00,8.530,9.744,4.788,6.736,15.718,9.744,9.744,False
2025-09-28 12:00:00,15.000,7.040,3.260,4.116,12.068,7.040,7.040,False
2025-09-28 13:00:00,16.790,6.930,4.542,2.459,12.074,6.930,6.930,False
2025-09-28 14:00:00,22.970,11.767,8.891,7.876,16.844,11.767,11.767,False
2025-09-28 15:00:00,37.340,27.188,21.303,28.038,30.965,27.188,27.188,False
2025-09-28 16:00:00,61.110,56.239,47.862,58.542,60.796,56.239,56.239,False
2025-09-28 17:00:00,70.980,74.306,72.309,74.004,76.029,74.306,74.306,False
2025-09-28 18:00:00,74.140,85.237,85.557,85.659,84.682,85.237,85.237,False
2025-09-28 19:00:00,61.000,80.164,76.422,82.579,81.158,80.164,80.164,False
2025-09-28 20:00:00,69.620,75.183,70.714,79.503,75.295,75.183,75.183,False
2025-09-28 21:00:00,60.160,66.886,59.889,73.248,67.363,66.886,66.886,False
2025-09-28 22:00:00,51.600,54.266,47.919,53.642,59.495,54.266,54.266,False
2025-09-28 23:00:00,47.700,43.778,41.189,36.543,51.146,43.778,43.778,False
2025-09-29 00:00:00,45.000,43.736,37.957,39.904,50.945,43.736,43.736,False
2025-09-29 01:00:00,32.000,40.006,33.762,38.554,45.777,40.006,40.006,False
2025-09-29 02:00:00,30.000,40.015,34.996,38.089,45.224,40.015,40.015,False
2025-09-29 03:00:00,32.500,42.866,41.041,38.200,47.735,42.866,42.866,False
2025-09-29 04:00:00,50.000,54.307,50.874,50.152,59.997,54.307,54.307,False
2025-09-29 05:00:00,74.400,71.872,69.563,70.356,74.741,71.872,71.872,False
2025-09-29 06:00:00,77.800,82.205,77.862,83.991,84.121,82.205,82.205,False
2025-09-29 07:00:00,73.080,76.294,77.667,72.598,78.037,76.294,76.294,False
2025-09-29 08:00:00,59.330,63.954,63.341,64.747,63.820,63.954,63.954,False
2025-09-29 09:00:00,40.140,47.334,48.463,44.071,48.934,47.334,47.334,False
2025-09-29 10:00:00,35.000,37.161,41.946,34.745,35.384,37.161,37.161,False
2025-09-29 11:00:00,28.300,26.352,30.295,25.100,24.333,26.352,26.352,False
2025-09-29 12:00:00,21.990,21.438,23.967,21.245,19.687,21.438,21.438,False
2025-09-29 13:00:00,27.940,19.940,21.860,23.879,15.545,19.940,19.940,False
2025-09-29 14:00:00,35.000,23.298,26.752,27.811,17.323,23.298,23.298,False
2025-09-29 15:00:00,52.000,34.621,41.229,35.744,28.823,34.621,34.621,False
2025-09-29 16:00:00,85.000,66.754,66.292,77.470,59.064,66.754,66.754,False
2025-09-29 17:00:00,101.130,89.830,92.280,83.609,92.660,89.830,89.830,False
2025-09-29 18:00:00,133.260,114.559,109.666,117.482,116.775,114.854,114.559,False
2025-09-29 19:00:00,105.680,105.155,100.183,104.395,110.220,105.461,105.155,False
